retweet_count,reply_count,like_count,quote_count,id,Date,Followers,Status text,WC,Clout,Cognition,Affect,tentat,Drives,insight,cause,discrep,certitude
13,2,78,3,S1292126054430027776,08-08-2020,81503,"#BuddhaSmritiPark in #Patna developed in 2010 on 2554th birth anniversary of #LordBuddha, by Government of Bihar.
Main highlights of park are #Bodhitrees, planted by his holiness #DalaiLama, and a 200 ft Meditation Center #PatliputraKarunaStupa 
#BlissfulBihar #Bihartourism https://t.co/Lkrk3JE7YW",41,54.61,2.44,4.88,0,2.44,0,0,0,0
32,1,138,2,S1293133748725116934,11-08-2020,81503,"Krishna has many faces. Some adorn the miniatures in Rajasthan, others the mud walls of warli. But very few come close to the Maithili beauty.

Maithili isn't just the art,it's also the love &amp; devotion for the deity that signifies us all.

<U+0905><U+0939><U+093E><U+0902> <U+0938><U+092C> <U+0917><U+094B><U+091F><U+0947> <U+0915><U+0947> #<U+091C><U+0928><U+094D><U+092E><U+093E><U+0937><U+094D><U+091F><U+092E><U+0940> <U+0915><U+0947> <U+0936><U+0941><U+092D><U+0915><U+093E><U+092E><U+0928><U+093E>! https://t.co/Pg8BQ8g1g1",112,99,4.46,1.79,0,1.79,0,0,0,0
12,2,49,4,S1293431251957714945,12-08-2020,81503,"The #Mahabodhi Temple Complex is one of the four holy sites related to the life of the Lord Buddha, and particularly to the attainment of Enlightenment. It lies 115 km south of the state capital Patna. The temple complex was declared a UNESCO World Heritage Site in June 2002. https://t.co/NJgTYI4BtV",54,62.05,7.41,3.7,0,7.41,7.41,0,0,0
10,2,69,3,S1293506002726211584,12-08-2020,81503,"Close to the banks of Ganges, in Patna,stands the Khuda Bakhsh Oriental Public Library a unique repository of about 21000 Oriental manuscripts and 2.5L printed books.This Library is a treasure trove of some of the rarest and most valuable manuscripts in India.#NationalLibraryDay https://t.co/byvNeLpfWW",51,29.21,1.96,3.92,0,0,0,0,0,0
52,8,242,6,S1293836680512774145,13-08-2020,81503,"Bihar, the land where Buddha once lived is a land of monasteries.Bihar-one of India__ most important seat of learning, culture and power.Also an important tourist and pilgrimage destination. #VisitBihar and experience its Natural, Cultural and Spiritual beauty. @incredibleindia https://t.co/oE1znwLeBT",45,40.06,2.22,6.67,0,2.22,2.22,0,0,0
7,2,108,0,S1294202199011028992,14-08-2020,81503,"The 72-feet tall statue of Mahatma Gandhi in Patna's historic Gandhi Maidan, made of bronze, is the world's tallest statue of Gandhi. Sculpted by famous artist Ram Sutar, the statue was unveiled by Chief Minister Nitish Kumar on February 15 in 2013. #VisitBihar #FeeltheGlory https://t.co/WY1LcUKpk7",49,52.23,2.04,4.08,0,6.12,0,2.04,0,0
33,4,184,1,S1294274402545070081,14-08-2020,81503,"Abdul Bari Bridge,made of steel lattice girder &amp; 1.6 km long at Koilwar spans the river Sone. Work started in 1856 and was the longest bridge in india when completed in 1862. It__ played a role in the 1982 #OscarWinning film Gandhi. Abdul Bari was an eminent freedom fighter. https://t.co/bo2yJnK27g",55,50.89,1.82,5.45,0,3.64,0,1.82,0,0
2,1,54,0,S1294482239493820416,15-08-2020,81503,"Rich Heritage, Vibrant Culture, Colourful Festival &amp; Civilisational Continuity.This is India. Heartiest congratulations to all on the Independence Day! Let's salute the spirit of independent India &amp; celebrate the glory of freedom. #HappyIndependenceDay https://t.co/q4Z1DK4dTB",39,55.35,5.13,17.95,0,10.26,0,0,0,0
7,1,46,1,S1294589511490445313,15-08-2020,81503,"The iconic Shaheed Smarak, is a life-size statue of 7 young men who sacrificed their lives in the Quit India movement, to hoist the national flag on the (now) Secretariat building at Patna.The foundation stone of the  Smarak was laid on 15th Aug 1947, by the Governor of Bihar. https://t.co/5Uz5QjP5qs",55,71.57,0,3.64,0,3.64,0,0,0,0
24,11,102,6,S1294966797288931331,16-08-2020,81503,"Situated in Rajnagar, an Italian Lutyens_ in Bihar on the eastern bank of River Kamla, near Madhubani district, The Navlakha Palace, was built in the 19th century by Maharaja Rameshwar Singh of Darbhangha. Its classical architecture was designed by  Italian Architect M A Corone. https://t.co/B4xzJQKeDn",49,40.06,0,2.04,0,0,0,0,0,0
10,0,109,3,S1295030009040535554,16-08-2020,81503,"Rajgir, the erstwhile Rajagriha, ancient capital of Magadha was one of the earliest cities of the Gangetic valley. It has its own very scenic beauty surrounded by five holy hills,the picturesque little town of Rajgir is important for Buddhists as well as Jains.
#CelebratingBihar https://t.co/Xb8A7lRpkc",50,51.99,0,12,0,6,0,0,0,0
22,5,210,1,S1295245274978193409,17-08-2020,81503,The mysterious caves of Son Bhandar or Sonebhandar  are two rock cut caves that are located at the foot of the Vaibhar Hills in Rajgir. The caves were hollowed in the cliff of the hill during the 3rd and 4th century AD. Son Bhandar in translation means the store of gold. @ASIGoI https://t.co/QXbiD7qaLS,57,50.51,5.26,1.75,3.51,0,1.75,0,0,0
49,11,247,11,S1295337590170689536,17-08-2020,81503,Remembering Dashrath Manjhi on his death anniversary. An epitome of courage and perseverance and love.His 22 yrs of hard work has become part of folklore.The road constructed by him b/w Atri and Wazirgang is now 40 kms shorter. #VisitBihar to witness the Mountain Man's legacy. https://t.co/94xVa4Mbqx,53,72.6,5.66,7.55,0,5.66,1.89,0,0,0
11,8,75,4,S1295997197683552257,19-08-2020,81503,"Historic, Scenic, Spiritual, and Impressive alone can't define the myriad beauty lying un-photographed across every nook and corner of Bihar.

And this might exactly be the challenge we are throwing at you.Share your <U+0001F4F8> that represents the best of Bihar.
#WorldPhotographyDay2020 https://t.co/BOqkq1ZbHP",48,94.84,12.5,6.25,2.08,8.33,2.08,0,2.08,2.08
24,3,176,2,S1296363321776410625,20-08-2020,81503,"Remembering Padma Vibhushan BKS Iyengar, one of the foremost yoga teachers in the world on his death anniversary.His yoga forms are an integral part of Bihar School of Yoga, world__ most acclaimed yoga training institute which was est. in 1964 on the banks of the Ganga in Munger. https://t.co/gM0LkMEPy1",54,51.1,5.56,1.85,0,1.85,1.85,0,0,0
37,3,225,1,S1296840519587307525,21-08-2020,81503,Tikuli art originates from Patna over 800 years back. It has a deep historical significance associated with it. __ikuli_ is the term that is locally used for bindis. The above painting is manufactured in the local context of Women celebrating the festival of Hartalika Teej. https://t.co/6SihI6pElG,50,51.99,4,6,0,2,0,4,0,0
6,3,47,1,S1297039949351383040,22-08-2020,81503,"This #GaneshChaturthi, let's celebrate the Terracotta Artisans of Bihar.They have expertise in creating majestic eco-friendly Terracotta Ganesh Idols.The tradition of clay and terracotta in Bihar dates back to the Mauryan period. (1/2) https://t.co/WBSttd5Xw2",40,81,0,5,0,12.5,0,0,0,0
23,3,204,1,S1297142873368850432,22-08-2020,81503,The Sabhyata Dwar or Civilization Gate is a sandstone arch monument located on the banks of Ganga in the city of Patna. It is built with a Mauryan-style architecture with a purpose to show the ancient glory of Pataliputra. This 32 M high structure is taller than Gateway of India. https://t.co/TZCsFYQYWG,55,21.2,5.45,3.64,1.82,1.82,0,1.82,0,0
35,8,156,5,S1297452539080671233,23-08-2020,81503,"When the pandemic hit them hard, Bihar__ talented craftspersons turned to the tools they knew:talent and creativity.A Madhubani artist has come up with these adorable masks decorated with beautiful Madhubani artwork. It's a style of Indian painting, practised in  Mithila region. https://t.co/MiXhYay9ie",48,75.49,2.08,12.5,0,4.17,2.08,0,0,0
14,1,79,2,S1297823333010903040,24-08-2020,81503,"Fusing a love for art and nature, Sikki work is one of the most prevalent crafts in Bihar.Made from a special kind of grass known as Sikki found in all over the state. Crafting products, mainly various forms of utilitarian containers, figurines of Gods and Godesses, and toys. https://t.co/syo5eruV7P",54,29.78,12.96,3.7,3.7,1.85,3.7,1.85,0,0
14,2,74,3,S1298184107730456577,25-08-2020,81503,"The bamboo and cane crafts of Bihar have unique features that carry intrinsic beauties and great creativeness offered by the local artisans. The skilful hands of artisans can transform a dull, drab piece of bamboo or cane into an artistic masterpiece. #ArtOfBihar (1/2) https://t.co/6Uk2vicPfE",49,19.33,6.12,10.2,2.04,2.04,0,0,2.04,0
15,1,99,0,S1298513846575882240,26-08-2020,81503,"Bihar is one of the few places where the wood carving and inlay work is still practised. Right from the Mauryan time, Wood Carving has remained high on scale in terms of Artistic beauty and creativity. The state capital Patna is famous for its wooden toy making. #ArtofBihar https://t.co/fCROcq9Ntu",53,40.06,1.89,3.77,0,7.55,0,1.89,0,0
13,2,88,1,S1298905900137111552,27-08-2020,81503,Stone carving is a very ancient tradition in Bihar and artists today also follow traditional techniques of polishing. The most noted stoneware centre of Bihar is Patharkatti in Gaya district. (1/2) #ArtofBihar https://t.co/1v8SAaz97v,38,55.75,0,2.63,0,2.63,0,0,0,0
32,1,137,2,S1299278334317207552,28-08-2020,81503,Manjusha is art is a folk art of Bhagalpur and has been dated back to the 7th Century. Manjusha art is believed to be the only art form in India which has a sequential representation of the story and is displayed in a series. This is also called scroll painting. #ArtofBihar https://t.co/Q93bhJDxFy,56,40.06,8.93,1.79,0,0,1.79,0,0,0
19,1,85,1,S1299630262658019330,29-08-2020,81503,"Nalanda, the town famous in ancient India as a centre of learning and is also equally well-known for one more thing; Bawan Buti sarees.These buti (Motifs) created of Dots which is a pure hand work and requires special skills, where artisans have to do needle work on  fabric.(1/2) https://t.co/8JUkH7fkJi",56,30.13,5.36,3.57,0,10.71,1.79,0,0,0
21,1,94,1,S1299971710452547584,30-08-2020,81503,"From the heart of Bihar comes an art so eternal, it is cast in the absoluteness of metal. An ancient method of making metal artefacts, Dhokra art goes back 5000 years. The name Dhokra is coined after the tribe of Dhokra Damar. (1/2) https://t.co/U7Q4TJ4voX",49,64.19,4.08,2.04,0,2.04,0,2.04,0,0
6,2,92,1,S1300365430503088128,31-08-2020,81503,"Colorful pookalam_Lively songs_Delicious feasts Complete it with prayers to have a blessed year ahead till next Onam festival.
Happy Onam! <U+0D0E><U+0D32><U+0D4D><U+0D32><U+0D3E><U+0D35><U+0D7C><U+0D15><U+0D4D><U+0D15><U+0D41><U+0D02> <U+0D13><U+0D23><U+0D02> <U+0D06><U+0D36><U+0D02><U+0D38><U+0D3F><U+0D15><U+0D4D><U+0D15><U+0D41><U+0D28><U+0D4D><U+0D28><U+0D41> ! #Onam2020 
@KeralaTourism https://t.co/v3dyhVvy8X",85,99,0,7.06,0,0,0,0,0,0
31,3,179,3,S1300381442518654977,31-08-2020,81503,"Bhagalpur is a town with historical importance situated on the banks of the river Ganga in the state of Eastern Bihar. Once considered as the biggest trade centre of Eastern India, the city is famous for its unique silk fabrics called 'Tussah or Tusser'. (1/2) https://t.co/Sbaj4DzXJA",51,29.21,5.88,3.92,1.96,1.96,1.96,0,0,0
17,4,118,1,S1301041279787130880,02-09-2020,81503,Sujani (also known as Sujini) is a form of embroidery originating from the Bhusura village of Bihar. The beautiful hand embroidered quilts are made by women using old sarees and dhotis. It is the needlework on the quilts that give them an edge. https://t.co/ey0bsCSpNj,48,75.49,8.33,4.17,0,0,2.08,6.25,0,0
25,1,174,4,S1301477247614775296,03-09-2020,81503,Papier mache is an ancient craft of Bihar that was used for the preparation of masks for different dance forms. It is a construction material made from a paper pulp. It is considered as a great recycle craft of Bihar. (1/2) https://t.co/lLSPde3nSv,47,28.37,8.51,4.26,0,0,2.13,4.26,0,0
35,2,240,1,S1348137693247545344,10-01-2021,81503,"#ManerSharif, an exemplary blend of_#classical_Islamic_#architecture_&amp;_#religion, The building has_#carvings_of great delicacy and high finish. characterises the architecture is by far the finest_#monument_of the Mughals in Eastern_#India_""

_#BlissfulBihar_#Tourism_#BiharTourism https://t.co/5jqLi7YgGk",43,40.06,0,9.3,0,2.33,0,0,0,0
61,6,385,4,S1351111717221232642,18-01-2021,81503,Jain Mandir Kundalpur is situated at Nalanda district. It is believed to be the birthplace of Gautam Gandharva who is also known as first disciple of Lord Mahavir. It is one of the most sacred place for Jain Pilgrims. Natural beauty at this place give feelings of self-enrichment. https://t.co/kbhhkkUNCY,53,51.31,5.66,3.77,0,3.77,5.66,0,0,0
36,2,280,0,S1351470178542911490,19-01-2021,81503,Veerayatan is the only Jain organisation to promote the concept of seva (service to humanity). Its art gallery __hri Brahmi Kala Mandiram_ is the finest tourist attraction displaying the life of 24 Tirthankaras of Jain Religion conveying their non violence philosophy. https://t.co/9fb982W5az,46,65.68,6.52,6.52,0,2.17,2.17,0,0,0
47,3,359,2,S1351802531790295041,20-01-2021,81503,"Buddha Relic Stupa, enriching one of the eight parts of the mortal remains of Lord Buddha after he attained Mahaparinirvana, is one of the most revered sights for Buddhists located around 55 km northwest of Patna in Vaishali district. https://t.co/4XH3H2eMGC",44,40.06,2.27,4.55,0,6.82,0,0,0,0
31,1,318,2,S1352150049724227584,21-01-2021,81503,"This lake is situated near Manjhaul, 22km northwest of Begusarai, the district headquarters.The verdant surrounding with plenty of aquatic vegetation around the lake attracts thousands of birds during the winter season. It is one of the most loving Tourist spots in winter season. https://t.co/YDYBDDiVKI",49,40.06,0,6.12,0,2.04,0,0,0,0
10,2,100,1,S1353957089329127424,26-01-2021,81503,On this Republic Day let's rejoice in the glory of the nation and in the spirit of brotherhood. Remember the supreme sacrifices of our freedom fighters. Happy Republic Day!  #RepublicDayIndia #BlissfulBihar #BiharTourism https://t.co/l0gzVSZZ5s,37,96.25,2.7,16.22,0,16.22,2.7,0,0,0
26,9,250,3,S1355029254145077256,29-01-2021,81503,"The Tomb of Sher Shah Suri is situated in Sasaram, Bihar.
Sher Shah Suri__ tomb is a majestic example of ancient architecture. This beautiful structure is a three-storeyed high mausoleum. It stands in the middle of an artificial square-shaped lake.
#BlissfulBihar  #Bihartourism https://t.co/Llf6GsjOT5",47,40.06,0,6.38,0,0,0,0,0,0
40,1,229,6,S1357294146814308352,04-02-2021,81503,Cyclopean Wall is an iconic architectural wonder encircling Rajgir. It reminds the great administrative abilities of Maurya empire. The Cyclopean Wall is a sight to behold and should not be missed when you are travelling to Bihar. #BiharTourism #BlissfulBihar #CyclopeanWall https://t.co/jLpyDdyjQC,45,40.06,8.89,6.67,2.22,4.44,2.22,0,2.22,0
70,7,441,3,S1359836078346170370,11-02-2021,81503,"Umga Temple in Aurangabad is famous for its prominent architecture and bears resemblance to the Sun Temple built at Deo. Umga Temple has great religious significance and many pilgrims visit the temple during Chhath Puja every year.
#BlissfulBihar #BiharTourism #UmgaTemple https://t.co/YvJvwlg9X0",45,86.16,2.22,8.89,0,4.44,0,0,0,0
100,11,492,4,S1360166205168918532,12-02-2021,81503,"Tutla Bhawani Waterfall named after Maa Tutla Bhawani Temple is surrounded by two mountain ranges, is one of the most exotic and marvelous attractions of Rohtas, Bihar.
#BiharTourism #BlissfulBihar #TutlaBhawani #Rohtas https://t.co/FzMXS3i3nr",36,56.63,0,8.33,0,0,0,0,0,0
69,1,299,2,S1360848851163246592,14-02-2021,81503,"Wat Thai Temple is known for its great architectural design.The temple is situated near Ruins of Nalanda University. Adorned with manicured gardens, the temple is reckoned to be one of the most beautiful monasteries to visit in Nalanda.
#BiharTourism #BlissfulBihar #WatThaiTemple https://t.co/YWKp46b74x",47,76.11,4.26,8.51,0,0,4.26,0,0,0
53,5,293,1,S1361650565135097859,16-02-2021,81503,"The memorial was built in the memory of Hieun Tsang who came to study Buddhism and mysticism at the Nalanda University. The paintings and writings about the life of Hieun Tsang on the walls adorn the memorial and have been a major attraction for tourists.
#BlissfulBihar #Nalanda https://t.co/Og3ovjALrg",52,51.52,1.92,3.85,0,0,0,0,0,0
64,5,334,1,S1362296063453921285,18-02-2021,81503,"Indrapuri Dam built across the Son River in Rohtas district is 1,407 metres long and is recognised as the fourth longest dam in the world. Tourists are drawn towards its scenic beauty and sublime atmosphere.
#BiharTourism #BlissfulBihar #Rohtas #IndrapuriDam https://t.co/BgWbr3GiFQ",44,53.63,2.27,6.82,0,0,2.27,0,0,0
96,4,535,3,S1362725602554380288,19-02-2021,81503,"Vikramshila University, which is considered as the most renowned centres of learning in India, was established by King Dharmapala. It is said to be the premier university of the era &amp; students from all over the world came here to study Buddhism.
#BiharTourism #BlissfulBihar https://t.co/5qta3P9Wns",49,52.23,8.16,6.12,0,4.08,4.08,0,0,0
73,4,337,3,S1363031229373685760,20-02-2021,81503,"Sujata Stupa, is located in Bakraur, Gaya district of Bihar. It is dedicated to the milkmaid, named Sujata. She is said to have fed rice &amp; milk to Gautam Buddha to end his fasting of 7 years. The tranquillity of this place attracts tourists towards its aesthetics.
#BiharTourism https://t.co/al7xCzWux1",53,62.44,0,3.77,0,0,0,0,0,0
